Date,PPG,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Retailer
2019-03-17,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-03-17,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2019-03-17,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-03-24,Promo.Group 3,1,0,0,0,1,0,Retailer 0
2019-03-24,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-03-24,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-03-24,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-03-24,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-03-24,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-03-31,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-03-31,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-03-31,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-03-31,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-03-31,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2019-03-31,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-04-07,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-04-07,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-04-07,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-04-07,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-04-07,Promo.Group 6,0,1,0,0,0,1,Retailer 0
2019-04-07,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-04-14,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-04-14,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-04-14,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-04-14,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-04-14,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-04-14,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-04-21,Promo.Group 3,1,0,0,0,1,0,Retailer 0
2019-04-21,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-04-21,Promo.Group 20,1,0,0,0,1,0,Retailer 0
2019-04-21,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-04-21,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-04-21,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-04-28,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-04-28,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-04-28,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-04-28,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-04-28,Promo.Group 6,1,0,1,0,0,0,Retailer 0
2019-04-28,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-05-05,Promo.Group 3,1,0,0,0,0,1,Retailer 0
2019-05-05,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-05-05,Promo.Group 20,1,0,0,0,0,1,Retailer 0
2019-05-05,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-05-05,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-05-05,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-05-12,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-05-12,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-05-12,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-05-12,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-05-12,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2019-05-12,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-05-19,Promo.Group 3,1,0,0,0,0,1,Retailer 0
2019-05-19,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-05-19,Promo.Group 20,1,0,0,0,0,1,Retailer 0
2019-05-19,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-05-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-05-19,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-05-26,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-05-26,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-05-26,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-05-26,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-05-26,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2019-05-26,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-06-02,Promo.Group 3,1,0,0,0,1,0,Retailer 0
2019-06-02,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-06-02,Promo.Group 20,1,0,0,0,1,0,Retailer 0
2019-06-02,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-06-02,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-06-02,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-06-09,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-06-09,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-06-09,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-06-09,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-06-09,Promo.Group 6,1,0,1,0,0,0,Retailer 0
2019-06-09,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-06-16,Promo.Group 3,1,0,0,0,0,1,Retailer 0
2019-06-16,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-06-16,Promo.Group 20,1,0,0,0,0,1,Retailer 0
2019-06-16,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-06-16,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-06-16,Promo.Group 5,0,1,0,0,0,1,Retailer 0
2019-06-23,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-06-23,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-06-23,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-06-23,Promo.Group 22,1,0,0,0,0,1,Retailer 0
2019-06-23,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-06-23,Promo.Group 5,1,0,0,0,0,1,Retailer 0
2019-06-30,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-06-30,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-06-30,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-06-30,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-06-30,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-06-30,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-07-07,Promo.Group 3,1,0,0,1,0,0,Retailer 0
2019-07-07,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-07-07,Promo.Group 20,1,0,0,1,0,0,Retailer 0
2019-07-07,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0
2019-07-07,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-07-14,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-07-14,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-07-14,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-07-14,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0
2019-07-14,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-07-21,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-07-21,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-07-21,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-07-21,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0
2019-07-21,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-07-28,Promo.Group 3,1,0,1,0,0,0,Retailer 0
2019-07-28,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-07-28,Promo.Group 20,1,0,1,0,0,0,Retailer 0
2019-07-28,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-07-28,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-08-04,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-08-04,Promo.Group 19,1,0,0,0,0,1,Retailer 0
2019-08-04,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-08-04,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-08-04,Promo.Group 6,1,0,0,0,0,1,Retailer 0
2019-08-04,Promo.Group 5,1,0,0,0,0,1,Retailer 0
2019-08-11,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-08-11,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-08-11,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-08-11,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-08-11,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-08-11,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-08-18,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-08-18,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-08-18,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-08-18,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-08-18,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-08-18,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-08-25,Promo.Group 3,0,1,0,0,0,1,Retailer 0
2019-08-25,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-08-25,Promo.Group 20,0,1,0,0,0,1,Retailer 0
2019-08-25,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-08-25,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-08-25,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-09-01,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-09-01,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-09-01,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-09-01,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-09-01,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2019-09-01,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-09-08,Promo.Group 3,1,0,1,0,0,0,Retailer 0
2019-09-08,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-09-08,Promo.Group 20,1,0,1,0,0,0,Retailer 0
2019-09-08,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-09-08,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-09-08,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-09-15,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-09-15,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-09-15,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-09-15,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-09-15,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2019-09-15,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-09-22,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-09-22,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-09-22,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-09-22,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-09-22,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-09-22,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-09-29,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-09-29,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-09-29,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-09-29,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-09-29,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-09-29,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-10-06,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-10-06,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-10-06,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-10-06,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-10-06,Promo.Group 6,1,0,0,0,0,1,Retailer 0
2019-10-06,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-10-13,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-10-13,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-10-13,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-10-13,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-10-13,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-10-13,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-10-20,Promo.Group 3,1,0,1,0,0,0,Retailer 0
2019-10-20,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-10-20,Promo.Group 20,1,0,1,0,0,0,Retailer 0
2019-10-20,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-10-20,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-10-20,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-10-27,Promo.Group 3,1,0,1,0,0,0,Retailer 0
2019-10-27,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-10-27,Promo.Group 20,1,0,1,0,0,0,Retailer 0
2019-10-27,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-10-27,Promo.Group 6,0,1,0,0,1,0,Retailer 0
2019-10-27,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-11-03,Promo.Group 3,0,1,1,0,0,0,Retailer 0
2019-11-03,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-11-03,Promo.Group 20,0,1,1,0,0,0,Retailer 0
2019-11-03,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-11-03,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-11-03,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-11-10,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-11-10,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-11-10,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-11-10,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-11-10,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2019-11-10,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-11-17,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-11-17,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-11-17,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-11-17,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-11-17,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-11-17,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-11-24,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-11-24,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-11-24,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-11-24,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-11-24,Promo.Group 6,1,0,1,0,0,0,Retailer 0
2019-11-24,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-12-01,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-12-01,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-12-01,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-12-01,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-12-01,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-12-01,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-12-08,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2019-12-08,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-12-08,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-12-08,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-12-08,Promo.Group 6,0,1,0,0,0,1,Retailer 0
2019-12-08,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-12-15,Promo.Group 3,0,1,0,0,0,1,Retailer 0
2019-12-15,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-12-15,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2019-12-15,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-12-15,Promo.Group 6,0,1,0,0,0,1,Retailer 0
2019-12-15,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-12-22,Promo.Group 3,1,0,0,1,0,0,Retailer 0
2019-12-22,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-12-22,Promo.Group 20,1,0,0,1,0,0,Retailer 0
2019-12-22,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-12-22,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-12-22,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2019-12-29,Promo.Group 3,1,0,0,1,0,0,Retailer 0
2019-12-29,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2019-12-29,Promo.Group 20,1,0,0,1,0,0,Retailer 0
2019-12-29,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2019-12-29,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2019-12-29,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-01-05,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-01-05,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-01-05,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-01-05,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-01-05,Promo.Group 6,0,1,0,0,0,1,Retailer 0
2020-01-05,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-01-12,Promo.Group 3,1,0,1,0,0,0,Retailer 0
2020-01-12,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-01-12,Promo.Group 20,1,0,1,0,0,0,Retailer 0
2020-01-12,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-01-12,Promo.Group 6,1,0,1,0,0,0,Retailer 0
2020-01-12,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-01-19,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-01-19,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-01-19,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-01-19,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-01-19,Promo.Group 6,0,1,0,0,0,1,Retailer 0
2020-01-19,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-01-26,Promo.Group 3,1,0,0,0,1,0,Retailer 0
2020-01-26,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-01-26,Promo.Group 20,1,0,0,0,1,0,Retailer 0
2020-01-26,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-01-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2020-01-26,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-02-02,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-02-02,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-02-02,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-02-02,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-02-02,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2020-02-02,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-02-09,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-02-09,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-02-09,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-02-09,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-02-09,Promo.Group 6,1,0,1,0,0,0,Retailer 0
2020-02-09,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-02-16,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-02-16,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-02-16,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-02-16,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-02-16,Promo.Group 6,0,1,0,0,0,1,Retailer 0
2020-02-16,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-02-23,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-02-23,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-02-23,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-02-23,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-02-23,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2020-02-23,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-03-01,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-03-01,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-03-01,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-03-01,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-03-01,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2020-03-01,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-03-08,Promo.Group 3,1,0,0,0,0,1,Retailer 0
2020-03-08,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-03-08,Promo.Group 20,1,0,0,0,0,1,Retailer 0
2020-03-08,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-03-08,Promo.Group 6,0,1,0,0,0,1,Retailer 0
2020-03-08,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-03-15,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-03-15,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-03-15,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-03-15,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-03-15,Promo.Group 6,1,0,0,0,0,1,Retailer 0
2020-03-15,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-03-22,Promo.Group 3,1,0,0,0,0,1,Retailer 0
2020-03-22,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-03-22,Promo.Group 20,1,0,0,0,0,1,Retailer 0
2020-03-22,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-03-22,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2020-03-22,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-03-29,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-03-29,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-03-29,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-03-29,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-03-29,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2020-03-29,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-04-05,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-04-05,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-04-05,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-04-05,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-04-05,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2020-04-05,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-04-12,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-04-12,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-04-12,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-04-12,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-04-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2020-04-12,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-04-19,Promo.Group 3,1,0,0,0,0,1,Retailer 0
2020-04-19,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-04-19,Promo.Group 20,1,0,0,0,0,1,Retailer 0
2020-04-19,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-04-19,Promo.Group 6,0,1,0,0,0,1,Retailer 0
2020-04-19,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-04-26,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-04-26,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-04-26,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-04-26,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-04-26,Promo.Group 6,1,0,1,0,0,0,Retailer 0
2020-04-26,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-05-03,Promo.Group 3,0,1,0,1,0,0,Retailer 0
2020-05-03,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-05-03,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-05-03,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-05-03,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2020-05-03,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-05-10,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-05-10,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-05-10,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-05-10,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-05-10,Promo.Group 6,1,0,0,0,1,0,Retailer 0
2020-05-10,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-05-17,Promo.Group 3,1,0,0,0,0,1,Retailer 0
2020-05-17,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-05-17,Promo.Group 20,1,0,0,0,0,1,Retailer 0
2020-05-17,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-05-17,Promo.Group 6,0,0,0,0,0,0,Retailer 0
2020-05-17,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-05-24,Promo.Group 3,0,0,0,0,0,0,Retailer 0
2020-05-24,Promo.Group 19,0,0,0,0,0,0,Retailer 0
2020-05-24,Promo.Group 20,0,0,0,0,0,0,Retailer 0
2020-05-24,Promo.Group 22,0,0,0,0,0,0,Retailer 0
2020-05-24,Promo.Group 6,1,0,0,0,0,1,Retailer 0
2020-05-24,Promo.Group 5,0,0,0,0,0,0,Retailer 0
2020-05-31,Promo.Group 3,1,0,0,1,0,0,Retailer 0
2020-05-31,Promo.Group 19,0,0,0,0,0,0,Retailer 0
